# Annotated with Bakta
# Software: v1.9.3
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	112660	113595	+	IGAEJH_00590	ppaC	manganese-dependent inorganic pyrophosphatase	EC:3.6.1.1, GO:0004427, GO:0005737, GO:0030145, RefSeq:WP_012846169.1, SO:0001217, UniParc:UPI0001BB6A2D, UniRef:UniRef100_D0R464, UniRef:UniRef50_Q8CNN7, UniRef:UniRef90_Q74JD5
contig_1	cds	113666	115462	+	IGAEJH_00595	recQ	DNA helicase RecQ	EC:3.6.4.12, GO:0003678, GO:0006310, SO:0001217, UniRef:UniRef50_Q5FKC4, UniRef:UniRef90_D0R463
contig_1	cds	115524	116111	+	IGAEJH_00600		Peptidyl-prolyl cis-trans isomerase	SO:0001217, UniParc:UPI0022E74413, UniRef:UniRef100_UPI0022E74413, UniRef:UniRef50_Q49W93, UniRef:UniRef90_A0A133P8G2
contig_1	cds	116181	116876	+	IGAEJH_00605		ABC superfamily ATP binding cassette transporter, ABC protein	SO:0001217, UniRef:UniRef50_C7XX30, UniRef:UniRef90_A0A0R2D7K3
contig_1	cds	118201	119271	+	IGAEJH_00610	xerS	tyrosine recombinase XerS	GO:0003677, GO:0006310, GO:0015074, SO:0001217, UniRef:UniRef50_N2A8H4, UniRef:UniRef90_C2E6G5
contig_1	cds	119342	120223	+	IGAEJH_00615	lysR	LysR family transcriptional regulator	RefSeq:WP_087712984.1, SO:0001217, UniParc:UPI000B3F9F08, UniRef:UniRef100_UPI000B3F9F08, UniRef:UniRef50_A0A833FJG6, UniRef:UniRef90_C2E6G6
contig_1	cds	120282	121394	-	IGAEJH_00620		hypothetical protein	RefSeq:WP_087712985.1, SO:0001217, UniParc:UPI000B3F93DD, UniRef:UniRef100_A0A1Z1N691, UniRef:UniRef50_Q74JC9, UniRef:UniRef90_Q74JC9
contig_1	cds	121479	122366	-	IGAEJH_00625	degV	DegV family protein	RefSeq:WP_004897328.1, SO:0001217, UniParc:UPI0001BB6A25, UniRef:UniRef100_A0A137PLJ5, UniRef:UniRef50_A0A805YQ99, UniRef:UniRef90_A0A805YQ99
contig_1	cds	122482	122892	-	IGAEJH_00630		HTH marR-type domain-containing protein	RefSeq:WP_012846161.1, SO:0001217, UniParc:UPI0001BB6A24, UniRef:UniRef100_A0A1Y4I990, UniRef:UniRef50_N2A9F8, UniRef:UniRef90_Q74JC7
contig_1	cds	123081	124772	+	IGAEJH_00635	rqcH	Rqc2-like protein RqcH	RefSeq:WP_087712986.1, SO:0001217, UniParc:UPI000B402455, UniRef:UniRef100_A0A1Z1N6H8, UniRef:UniRef50_Q1GA87, UniRef:UniRef90_C2E6H0
contig_1	cds	124845	128009	-	IGAEJH_00640		carbamoyl phosphate synthase large subunit	RefSeq:WP_087712987.1, SO:0001217, UniParc:UPI000B3F9F1A, UniRef:UniRef100_A0A267LZ10, UniRef:UniRef50_D0R452, UniRef:UniRef90_D0R452
contig_1	cds	128013	129068	-	IGAEJH_00645		carbamoyl phosphate synthase small subunit	GO:0004088, GO:0006541, RefSeq:WP_012846158.1, SO:0001217, UniParc:UPI0001BB6A21, UniRef:UniRef100_A0A1Y4I627, UniRef:UniRef50_C8PAL9, UniRef:UniRef90_C2E6H2
contig_1	cds	129072	129986	-	IGAEJH_00650		Pseudouridine synthase	EC:5.4.99.23, KEGG:K06180, RefSeq:WP_095076490.1, SO:0001217, UniParc:UPI000BA36C22, UniRef:UniRef100_A0A267M4H4, UniRef:UniRef50_A0A0D6HS77, UniRef:UniRef90_D0R450
contig_1	cds	130001	130465	-	IGAEJH_00655	lspA	signal peptidase II	EC:3.4.23.36, GO:0004190, GO:0005886, GO:0006508, GO:0009306, RefSeq:WP_004894860.1, SO:0001217, UniParc:UPI00019F3D7B, UniRef:UniRef100_C2E6H4, UniRef:UniRef50_Q74JC2, UniRef:UniRef90_Q74JC2
contig_1	cds	130465	132144	-	IGAEJH_00660	fhs	formate--tetrahydrofolate ligase	EC:6.3.4.3, GO:0004329, GO:0005524, GO:0035999, SO:0001217, UniRef:UniRef50_Q1GA94, UniRef:UniRef90_Q74JC1
contig_1	cds	132141	132485	-	IGAEJH_00665		Acyltransferase	SO:0001217, UniRef:UniRef50_A0A0R2DB32, UniRef:UniRef90_A0A6B9HXD4
contig_1	cds	132618	133541	+	IGAEJH_00670	degV	DegV family protein	RefSeq:WP_087712991.1, SO:0001217, UniParc:UPI000B40110B, UniRef:UniRef100_A0A1Z1NC09, UniRef:UniRef50_Q5FN02, UniRef:UniRef90_A0A267M6W2
contig_1	cds	133628	134755	+	IGAEJH_00675		Acyltransferase 3 domain-containing protein	SO:0001217, UniRef:UniRef50_C2EL54, UniRef:UniRef90_A0A267M4M5
contig_1	cds	134806	136038	-	IGAEJH_00680		Metallophosphoesterase	SO:0001217, UniRef:UniRef50_Q5FJY1, UniRef:UniRef90_D0R444
contig_1	cds	136044	137168	-	IGAEJH_00685		THUMP domain-containing protein	RefSeq:WP_087285122.1, SO:0001217, UniParc:UPI000B3A9EE9, UniRef:UniRef100_A0A267M6J5, UniRef:UniRef50_Q5FJY0, UniRef:UniRef90_Q74JB6
contig_1	ncRNA	137243	137609	-	IGAEJH_00690	RNaseP_bact_b	Bacterial RNase P class B	RFAM:RF00011, SO:0000386
contig_1	cds	137634	138071	-	IGAEJH_00695		DivIVA domain-containing protein	RefSeq:WP_012846149.1, SO:0001217, UniParc:UPI0001BB69E0, UniRef:UniRef100_A0A1Y4I446, UniRef:UniRef50_A0A0F4LS76, UniRef:UniRef90_A0A346MR29
contig_1	cds	138276	138839	-	IGAEJH_00700		UPF0398 protein LJ_1195	RefSeq:WP_012846148.1, SO:0001217, UniParc:UPI0001BB69DF, UniRef:UniRef100_A0A6B9HZR9, UniRef:UniRef50_Q5FJX8, UniRef:UniRef90_Q74JB4
contig_1	cds	138907	139518	+	IGAEJH_00705	recU	Holliday junction resolvase RecU	EC:3.1.21.10, GO:0003676, GO:0004518, GO:0006281, RefSeq:WP_087712995.1, SO:0001217, UniParc:UPI000B3FC6BF, UniRef:UniRef100_A0A1Z1NCD2, UniRef:UniRef50_Q5KXY4, UniRef:UniRef90_A0A1V3Y3G8
contig_1	cds	139529	141916	+	IGAEJH_00710		Penicillin-binding protein 1A	SO:0001217, UniRef:UniRef50_F0HT24, UniRef:UniRef90_D0R439
contig_1	cds	141988	142617	-	IGAEJH_00715	nth	endonuclease III	EC:3.2.2.-, EC:4.2.99.18, GO:0003906, GO:0006281, KEGG:K10773, RefSeq:WP_012846145.1, SO:0001217, UniParc:UPI0001BB69DC, UniRef:UniRef100_A0A346MR34, UniRef:UniRef50_A0A6G7KCC9, UniRef:UniRef90_A0A133PHV6
contig_1	cds	142628	143272	-	IGAEJH_00720	dnaD	DNA replication protein DnaD	RefSeq:WP_087285140.1, SO:0001217, UniParc:UPI000B378046, UniRef:UniRef100_A0A1Y4IBB0, UniRef:UniRef50_A0A249NJR9, UniRef:UniRef90_D0R435
contig_1	cds	143344	144642	-	IGAEJH_00725	asnS	asparagine--tRNA ligase	COG:COG0017, COG:J, EC:6.1.1.22, GO:0003676, GO:0004816, GO:0005524, GO:0005737, GO:0006421, GO:0016740, RefSeq:WP_087712998.1, SO:0001217, UniParc:UPI000B405BBF, UniRef:UniRef100_A0A1Z1N6G9, UniRef:UniRef50_P54262, UniRef:UniRef90_A8YVJ7
contig_1	cds	144711	145205	-	IGAEJH_00730		DUF5590 domain-containing protein	RefSeq:WP_095076498.1, SO:0001217, UniParc:UPI000BA4390B, UniRef:UniRef100_A0A267LT93, UniRef:UniRef50_I7JVD0, UniRef:UniRef90_C2E6I8
contig_1	cds	145198	148014	-	IGAEJH_00735	dinG	3'-5' exonuclease DinG	SO:0001217, UniRef:UniRef50_I7KI20, UniRef:UniRef90_D0R432
contig_1	cds	148039	151653	-	IGAEJH_00740	addA	helicase-exonuclease AddAB subunit AddA	EC:3.1.-.-, EC:5.6.2.4, GO:0000724, GO:0003678, GO:0003690, GO:0005524, GO:0008408, GO:0016818, GO:0016853, GO:0016887, KEGG:K16898, SO:0001217, UniRef:UniRef50_Q5FJX0, UniRef:UniRef90_Q74JA6
contig_1	cds	151654	155130	-	IGAEJH_00745	rexB	ATP-dependent helicase/deoxyribonuclease subunit B	EC:3.1.-.-, EC:3.6.4.12, GO:0000724, GO:0003690, GO:0005524, GO:0008409, GO:0016887, SO:0001217, UniRef:UniRef50_Q74JA5, UniRef:UniRef90_Q74JA5
contig_1	cds	155217	156134	+	IGAEJH_00750	mvk	mevalonate kinase	EC:2.7.1.36, GO:0004496, GO:0016126, GO:0019287, KEGG:K00869, SO:0001217, UniRef:UniRef50_A0A833CF06, UniRef:UniRef90_C2E6J2
contig_1	cds	156134	157099	+	IGAEJH_00755	mvaD	diphosphomevalonate decarboxylase	EC:4.1.1.33, GO:0004163, GO:0019287, RefSeq:WP_095182993.1, SO:0001217, UniParc:UPI000BA4C5D8, UniRef:UniRef100_A0A267M4J8, UniRef:UniRef50_A0A833CFS3, UniRef:UniRef90_D0R428
contig_1	cds	157134	158207	+	IGAEJH_00760		phosphomevalonate kinase	EC:2.7.4.2, GO:0004631, GO:0016126, GO:0019287, RefSeq:WP_012846136.1, SO:0001217, UniParc:UPI0001BB69D3, UniRef:UniRef100_A0A1Z1N6H2, UniRef:UniRef50_J9W7P6, UniRef:UniRef90_A0A366KIX9
contig_1	cds	158219	159244	+	IGAEJH_00765	fni	type 2 isopentenyl-diphosphate Delta-isomerase	EC:5.3.3.2, GO:0004452, GO:0008299, SO:0001217, UniRef:UniRef50_D5GXW6, UniRef:UniRef90_D0R426
contig_1	cds	159435	161018	-	IGAEJH_00770		ABC transporter ATPase and permease components	RefSeq:WP_087285148.1, SO:0001217, UniParc:UPI000B3AFC65, UniRef:UniRef100_A0A1Y4IBB9, UniRef:UniRef50_A0A2X0R8F0, UniRef:UniRef90_D0R425
contig_1	cds	161018	162598	-	IGAEJH_00775		ABC transporter ATP-binding protein	SO:0001217, UniRef:UniRef50_A0A2X0R8F0, UniRef:UniRef90_A0A1Y4IDR9
contig_1	cds	162948	164162	+	IGAEJH_00780		Major facilitator superfamily (MFS) profile domain-containing protein	RefSeq:WP_012846132.1, SO:0001217, UniParc:UPI0001BB69CF, UniRef:UniRef100_A0A6B9HZS4, UniRef:UniRef50_A0A249NJD6, UniRef:UniRef90_C2E6J8
contig_1	cds	164290	165099	+	IGAEJH_00785		Aminoglycoside N(3)-acetyltransferase	EC:2.3.1.81, KEGG:K00662, RefSeq:WP_012846131.1, SO:0001217, UniParc:UPI0001BB69CE, UniRef:UniRef100_A0A267M3M5, UniRef:UniRef50_A0A558K283, UniRef:UniRef90_C2E6J9
contig_1	cds	165141	166031	-	IGAEJH_00790	rbsU	Putative ribose uptake protein RbsU	GO:0005886, GO:0015144, KEGG:K06216, RefSeq:WP_011162042.1, SO:0001217, UniParc:UPI0000239D81, UniRef:UniRef100_P60949, UniRef:UniRef50_Q88RZ3, UniRef:UniRef90_P60949
contig_1	cds	166107	166502	-	IGAEJH_00795	rbsD	D-ribose pyranase	EC:5.4.99.62, GO:0005737, GO:0016872, GO:0019303, GO:0048029, GO:0062193, SO:0001217, UniRef:UniRef50_Q88RZ2, UniRef:UniRef90_Q74J96
contig_1	cds	166947	167798	+	IGAEJH_00800	folD1	Bifunctional protein FolD 1	GO:0000105, GO:0004477, GO:0004488, GO:0006164, GO:0009086, GO:0035999, SO:0001217, UniRef:UniRef50_Q88WM8, UniRef:UniRef90_Q74J95
contig_1	cds	167911	168507	-	IGAEJH_00805		Phosphoglycerate mutase family protein	RefSeq:WP_223658271.1, SO:0001217, UniParc:UPI001CBBB994, UniRef:UniRef100_UPI001CBBB994, UniRef:UniRef50_D0R418, UniRef:UniRef90_D0R418
contig_1	cds	168507	168956	-	IGAEJH_00810		ASCH domain-containing protein	RefSeq:WP_012846127.1, SO:0001217, UniParc:UPI0001BB69CA, UniRef:UniRef100_D0R417, UniRef:UniRef50_Q5FJH1, UniRef:UniRef90_D0R417
contig_1	cds	168949	169731	-	IGAEJH_00815		Nucleoside phosphorylase domain-containing protein	RefSeq:WP_012846126.1, SO:0001217, UniParc:UPI0001BB69C9, UniRef:UniRef100_D0R416, UniRef:UniRef50_Q74J92, UniRef:UniRef90_D0R416
contig_1	cds	169743	170504	-	IGAEJH_00820		Nucleoside phosphorylase domain-containing protein	RefSeq:WP_223658275.1, SO:0001217, UniParc:UPI001CBE68E3, UniRef:UniRef100_UPI001CBE68E3, UniRef:UniRef50_Q74J92, UniRef:UniRef90_D0R415
contig_1	cds	170513	170824	-	IGAEJH_00825		NUDIX domain-containing protein	RefSeq:WP_223658277.1, SO:0001217, UniParc:UPI001CBCE956, UniRef:UniRef100_UPI001CBCE956, UniRef:UniRef50_A0A0D6A1M7, UniRef:UniRef90_A0A921JPI7
contig_1	cds	171176	171712	-	IGAEJH_00830		Multidrug transporter	RefSeq:WP_087285166.1, SO:0001217, UniParc:UPI000B39DB7A, UniRef:UniRef100_A0A9E2NSV8, UniRef:UniRef50_Q74J88, UniRef:UniRef90_Q74J88
contig_1	cds	171836	172036	-	IGAEJH_00835		MFS transporter	SO:0001217, UniRef:UniRef50_A0A921JP22, UniRef:UniRef90_A0A921JP22
contig_1	cds	172184	172672	-	IGAEJH_00840		N-acetyltransferase domain-containing protein	RefSeq:WP_087713017.1, SO:0001217, UniParc:UPI000B3FA5FB, UniRef:UniRef100_A0A1Z1N6I9, UniRef:UniRef50_D0R412, UniRef:UniRef90_D0R412
contig_1	cds	172654	173211	-	IGAEJH_00845		Acetyltransferase, GNAT family	RefSeq:WP_012846121.1, SO:0001217, UniParc:UPI0001BB6983, UniRef:UniRef100_A0A1Z1N6R8, UniRef:UniRef50_A0A249NIV5, UniRef:UniRef90_C2E6L6
contig_1	cds	173361	173987	-	IGAEJH_00850		Serine aminopeptidase S33 domain-containing protein	SO:0001217, UniRef:UniRef50_I8R858, UniRef:UniRef90_Q74J82
contig_1	cds	173944	174105	-	IGAEJH_00855		hypothetical protein	
contig_1	cds	174157	176364	-	IGAEJH_00860		PLD phosphodiesterase domain-containing protein	RefSeq:WP_087713018.1, SO:0001217, UniParc:UPI000B400F24, UniRef:UniRef100_A0A1Z1N6N7, UniRef:UniRef50_C8P6C9, UniRef:UniRef90_A0A1Z1N6N7
contig_1	cds	176504	176797	-	IGAEJH_00865		hypothetical protein	RefSeq:WP_087713019.1, SO:0001217, UniParc:UPI000B404AB5, UniRef:UniRef100_A0A1Z1N6J9, UniRef:UniRef50_A0A267LIS8, UniRef:UniRef90_A0A267LIS8
contig_1	cds	176899	177690	-	IGAEJH_00870		Tyrosine specific protein phosphatases domain-containing protein	SO:0001217, UniRef:UniRef50_A0A0D5MLA8, UniRef:UniRef90_Q74J78
contig_1	cds	177687	178049	-	IGAEJH_00875		NIPSNAP domain-containing protein	RefSeq:WP_087713021.1, SO:0001217, UniParc:UPI000B3FB8E4, UniRef:UniRef100_A0A1Z1NC06, UniRef:UniRef50_Q74J77, UniRef:UniRef90_Q74J77
contig_1	cds	178053	178349	-	IGAEJH_00880	mazG	NTP pyrophosphohydrolase MazG putative catalytic core domain-containing protein	SO:0001217, UniRef:UniRef50_F2M3P1, UniRef:UniRef90_D0R408
contig_1	cds	178352	179161	-	IGAEJH_00885		DUF2785 domain-containing protein	RefSeq:WP_012846117.1, SO:0001217, UniParc:UPI0001BB697F, UniRef:UniRef100_D0R407, UniRef:UniRef50_D0R407, UniRef:UniRef90_D0R407
contig_1	cds	179179	179640	-	IGAEJH_00890		HIT domain-containing protein	RefSeq:WP_012846116.1, SO:0001217, UniParc:UPI0001BB697E, UniRef:UniRef100_D0R406, UniRef:UniRef50_Q74J75, UniRef:UniRef90_Q74J75
contig_1	cds	179661	180113	-	IGAEJH_00895		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_Q5FJQ0, UniRef:UniRef90_D0R405
contig_1	cds	180209	180670	+	IGAEJH_00900		DUF3278 domain-containing protein	SO:0001217, UniRef:UniRef50_Q5FK72, UniRef:UniRef90_D0R404
contig_1	cds	180654	181199	+	IGAEJH_00905		N-acetyltransferase domain-containing protein	SO:0001217, UniRef:UniRef50_D0R403, UniRef:UniRef90_D0R403
contig_1	cds	181491	181826	-	IGAEJH_00910		DUF3397 domain-containing protein	SO:0001217, UniRef:UniRef50_A0A4S2BPG4, UniRef:UniRef90_A0A4S2BPG4
contig_1	cds	181999	182529	+	IGAEJH_00915		ABC transporter	SO:0001217, UniRef:UniRef50_F0TE27, UniRef:UniRef90_A0A267M023
contig_2	cds	131	2506	-	IGAEJH_00920		ATP-dependent RecD-like DNA helicase	SO:0001217, UniRef:UniRef50_A0A916QLB1, UniRef:UniRef90_A0A6B9I0A2
contig_2	cds	2493	3137	-	IGAEJH_00925		tetratricopeptide repeat protein	SO:0001217, UniRef:UniRef50_A0A0F4LI13, UniRef:UniRef90_D0R4R4
contig_2	cds	3139	3798	-	IGAEJH_00930		Phosphoglycerate mutase	RefSeq:WP_004894281.1, SO:0001217, UniParc:UPI00019F4ADB, UniRef:UniRef100_C2E5Y4, UniRef:UniRef50_A0A0D5MJE2, UniRef:UniRef90_C2E5Y4
contig_2	cds	3902	5029	-	IGAEJH_00935	mnmA	tRNA 2-thiouridine(34) synthase MnmA	EC:2.8.1.13, GO:0000049, GO:0005524, GO:0005737, GO:0006400, GO:0008033, GO:0016740, GO:0016783, RefSeq:WP_014567600.1, SO:0001217, UniParc:UPI000207BECB, UniRef:UniRef100_A0A1B3PSV1, UniRef:UniRef50_Q812R6, UniRef:UniRef90_Q042R4
contig_2	cds	5047	5382	-	IGAEJH_00940		Cysteine desulfurase	RefSeq:WP_095076886.1, SO:0001217, UniParc:UPI000BA3E0C0, UniRef:UniRef100_A0A6B9HZB9, UniRef:UniRef50_F0TDW6, UniRef:UniRef90_I7L4R8
contig_2	cds	5486	6640	-	IGAEJH_00945		Aminotransferase, class V	EC:2.8.1.7, KEGG:K04487, RefSeq:WP_095076887.1, SO:0001217, UniParc:UPI000BA2DC6F, UniRef:UniRef100_A0A267M7M8, UniRef:UniRef50_D7UZ29, UniRef:UniRef90_C2E5Y1
contig_2	cds	6742	7443	-	IGAEJH_00950	mtnN	5'-methylthioadenosine/adenosylhomocysteine nucleosidase	EC:3.2.2.9, GO:0008782, GO:0008930, GO:0009116, GO:0009164, GO:0019509, RefSeq:WP_012846353.1, SO:0001217, UniParc:UPI0001BB66E1, UniRef:UniRef100_A0A267M5B1, UniRef:UniRef50_D4YRZ5, UniRef:UniRef90_C2E5Y0
contig_2	cds	7458	7748	-	IGAEJH_00955		hypothetical protein	SO:0001217, UniRef:UniRef50_D0R4S0
contig_2	cds	7741	8304	-	IGAEJH_00960		ADP-ribose pyrophosphatase	RefSeq:WP_012846355.1, SO:0001217, UniParc:UPI0001BB66E3, UniRef:UniRef100_A0A921JNW8, UniRef:UniRef50_A0A133PAE8, UniRef:UniRef90_A0A133PAE8
contig_2	cds	8318	8527	-	IGAEJH_00965		CSD domain-containing protein	RefSeq:WP_004894259.1, SO:0001217, UniParc:UPI0000239CA3, UniRef:UniRef100_A0A7D9N711, UniRef:UniRef50_A0A0R1S320, UniRef:UniRef90_A0A0R2D2A5
contig_2	cds	8527	11313	-	IGAEJH_00970	ileS	isoleucine--tRNA ligase	EC:6.1.1.5, GO:0000049, GO:0002161, GO:0004822, GO:0005524, GO:0005737, GO:0006428, GO:0008270, SO:0001217, UniRef:UniRef50_Q74JX6, UniRef:UniRef90_Q74JX6
contig_2	cds	11542	12330	-	IGAEJH_00975		DivIVA domain-containing protein	SO:0001217, UniRef:UniRef50_Q74JX7, UniRef:UniRef90_Q74JX7
contig_2	cds	12335	13132	-	IGAEJH_00980		RNA-binding S4 domain-containing protein	SO:0001217, UniRef:UniRef50_D0R4S5, UniRef:UniRef90_D0R4S5
contig_2	cds	13134	13430	-	IGAEJH_00985	yggT	YggT family protein	RefSeq:WP_004894252.1, SO:0001217, UniParc:UPI00019F4AD1, UniRef:UniRef100_A0A1Y4IG07, UniRef:UniRef50_I7IV66, UniRef:UniRef90_A0A133P821
contig_2	cds	13430	13864	-	IGAEJH_00990	sepF	Cell division protein SepF	GO:0000917, GO:0005737, GO:0043093, RefSeq:WP_004897575.1, SO:0001217, UniParc:UPI0000239C9E, UniRef:UniRef100_Q74JY0, UniRef:UniRef50_Q04B68, UniRef:UniRef90_Q74JY0
contig_2	cds	13883	15259	-	IGAEJH_00995	ftsZ	cell division protein FtsZ	GO:0000910, GO:0000917, GO:0003924, GO:0005525, GO:0005737, GO:0032153, GO:0043093, GO:0051258, SO:0001217, UniRef:UniRef50_A0A0H2ZNE0, UniRef:UniRef90_Q74JY1
contig_2	cds	15277	16647	-	IGAEJH_01000	ftsA	cell division protein FtsA	GO:0005515, GO:0005524, GO:0043093, RefSeq:WP_012846360.1, SO:0001217, UniParc:UPI0001BB66E8, UniRef:UniRef100_D0R4S9, UniRef:UniRef50_K0NT67, UniRef:UniRef90_D0R4S9
contig_2	cds	16712	17560	-	IGAEJH_01005		Cell division protein DivIB	RefSeq:WP_158172432.1, SO:0001217, UniParc:UPI0013036385, UniRef:UniRef100_A0A6B9I0A0, UniRef:UniRef50_A0A2Z6TEP6, UniRef:UniRef90_D0R4T0
contig_2	cds	17579	18691	-	IGAEJH_01010	murG	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase	EC:2.4.1.227, GO:0005886, GO:0005975, GO:0007049, GO:0008360, GO:0009252, GO:0030259, GO:0050511, GO:0051301, GO:0051991, GO:0071555, KEGG:K02563, RefSeq:WP_087712862.1, SO:0001217, UniParc:UPI000B3FF10E, UniRef:UniRef100_A0A1Z1N5X9, UniRef:UniRef50_Q5FKV2, UniRef:UniRef90_Q74JY4
contig_2	cds	18694	20076	-	IGAEJH_01015	murD	UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	EC:6.3.2.9, GO:0005524, GO:0005737, GO:0007049, GO:0008360, GO:0008764, GO:0009252, GO:0051301, GO:0071555, RefSeq:WP_087712861.1, SO:0001217, UniParc:UPI000B3F7385, UniRef:UniRef100_A0A1Z1ND69, UniRef:UniRef50_Q5FKV3, UniRef:UniRef90_Q74JY5
contig_2	cds	20084	21043	-	IGAEJH_01020	mraY	phospho-N-acetylmuramoyl-pentapeptide-transferase	EC:2.7.8.13, GO:0005886, GO:0007049, GO:0008360, GO:0008963, GO:0009252, GO:0046872, GO:0051301, GO:0051992, GO:0071555, RefSeq:WP_012846364.1, SO:0001217, UniParc:UPI0001BB66EC, UniRef:UniRef100_A0A1Z1N5P5, UniRef:UniRef50_Q88V79, UniRef:UniRef90_Q74JY6
contig_2	cds	21068	23218	-	IGAEJH_01025		Penicillin-binding protein	SO:0001217, UniRef:UniRef50_A0A837BU55, UniRef:UniRef90_A0A833CFK9
contig_2	cds	23218	23580	-	IGAEJH_01030	ftsL	cell division protein FtsL	GO:0000910, GO:0016020, RefSeq:WP_004897582.1, SO:0001217, UniParc:UPI0000239C96, UniRef:UniRef100_A0A1B3PT03, UniRef:UniRef50_A0A0R1V9R5, UniRef:UniRef90_A0A133P7N4
contig_2	cds	23609	24556	-	IGAEJH_01035	rsmH	16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	EC:2.1.1.199, GO:0005737, GO:0016434, GO:0070475, GO:0071424, RefSeq:WP_095182963.1, SO:0001217, UniParc:UPI000BA36101, UniRef:UniRef100_A0A267M5F0, UniRef:UniRef50_P62471, UniRef:UniRef90_P62471
contig_2	cds	24561	24992	-	IGAEJH_01040	mraZ	division/cell wall cluster transcriptional repressor MraZ	GO:0003677, GO:0003700, GO:0005737, GO:0009295, GO:0043565, GO:0051302, KEGG:K03925, RefSeq:WP_011161838.1, SO:0001217, UniParc:UPI0000239C94, UniRef:UniRef100_Q74JZ0, UniRef:UniRef50_Q88V75, UniRef:UniRef90_Q74JZ0
contig_2	cds	25172	25507	-	IGAEJH_01045		Integral membrane protein	RefSeq:WP_012846368.1, SO:0001217, UniParc:UPI0001BB66F0, UniRef:UniRef100_A0A6B9HYT1, UniRef:UniRef50_Q5FKV8, UniRef:UniRef90_C2E5W1
contig_2	cds	25605	25733	+	IGAEJH_01050		DUF4044 domain-containing protein	RefSeq:WP_004894226.1, SO:0001217, UniParc:UPI00019F4A9A, UniRef:UniRef100_A0A244CF87, UniRef:UniRef50_C2EMF5, UniRef:UniRef90_A0A133P7V5
contig_2	cds	25782	26315	-	IGAEJH_01055	mreD	rod shape-determining protein MreD	GO:0003674, GO:0008360, RefSeq:WP_012846369.1, SO:0001217, UniParc:UPI0001BB66F1, UniRef:UniRef100_A0A267M594, UniRef:UniRef50_C2E5V9, UniRef:UniRef90_A0A267M594
contig_2	cds	26315	27166	-	IGAEJH_01060	mreC	rod shape-determining protein MreC	GO:0008360, RefSeq:WP_087284114.1, SO:0001217, UniParc:UPI000B36B282, UniRef:UniRef100_A0A1Y4IAZ7, UniRef:UniRef50_A0A2Z6TSH6, UniRef:UniRef90_D0R4U1
contig_2	cds	27231	28232	-	IGAEJH_01065	mreB	Cell shape-determining protein MreB	RefSeq:WP_004897587.1, SO:0001217, UniParc:UPI0000239C90, UniRef:UniRef100_A0A137PKQ0, UniRef:UniRef50_A0A508YKV9, UniRef:UniRef90_I7L4Q5
contig_2	cds	28370	28981	-	IGAEJH_01070	radC	DNA repair protein RadC	RefSeq:WP_087284112.1, SO:0001217, UniParc:UPI000B39CA02, UniRef:UniRef100_A0A1Y4IB66, UniRef:UniRef50_C2E5V6, UniRef:UniRef90_C2E5V6
contig_2	cds	29020	29700	-	IGAEJH_01075		HAD family phosphatase	RefSeq:WP_223657876.1, SO:0001217, UniParc:UPI001CC175A6, UniRef:UniRef100_UPI001CC175A6, UniRef:UniRef50_D0R4U4, UniRef:UniRef90_D0R4U4
contig_2	cds	29690	30955	-	IGAEJH_01080	folC	FolC protein	RefSeq:WP_098043202.1, SO:0001217, UniParc:UPI000BEEE7C6, UniRef:UniRef100_UPI000BEEE7C6, UniRef:UniRef50_A0A137PR03, UniRef:UniRef90_D0R4U5
contig_2	cds	30958	33597	-	IGAEJH_01085		Valine--tRNA ligase	SO:0001217, UniRef:UniRef50_P11931
contig_2	ncRNA-region	33638	33850	-			T-box leader	RFAM:RF00230, SO:0000140
contig_2	cds	33894	34448	-	IGAEJH_01090		hypothetical protein	SO:0001217, UniParc:UPI001E0DA8BD, UniRef:UniRef100_UPI001E0DA8BD, UniRef:UniRef50_UPI001E0DA8BD, UniRef:UniRef90_UPI001E0DA8BD
contig_2	cds	34453	35676	-	IGAEJH_01095		GIY-YIG nuclease family protein	SO:0001217, UniRef:UniRef50_A0A0U5K034, UniRef:UniRef90_UPI001E152826
contig_2	cds	35663	37612	-	IGAEJH_01100		Helicase ATP-binding domain-containing protein	SO:0001217, UniRef:UniRef50_U3AL33, UniRef:UniRef90_A0A656YEW1
contig_2	cds	37615	38325	-	IGAEJH_01105		TIGR02391 family protein	SO:0001217, UniRef:UniRef50_E1NNN8, UniRef:UniRef90_UPI0026170BF4
contig_2	cds	38315	41023	-	IGAEJH_01110		class I SAM-dependent DNA methyltransferase	SO:0001217, UniRef:UniRef50_O31504, UniRef:UniRef90_UPI001D81B400
contig_2	cds	41199	43826	-	IGAEJH_01115	pacL	Cation-transporting ATPase PacL	SO:0001217, UniRef:UniRef50_A0A1Z7LTH7, UniRef:UniRef90_D0R4U7
contig_2	cds	44037	45140	-	IGAEJH_01120		GP-PDE domain-containing protein	SO:0001217, UniRef:UniRef50_Q74K00
